route_id,time_s,provider,margin_dB,运输架次编号,保障主体
K000015,6489.966971205831,Q3-R001,2.7031289399194947,Q3-T015,Q3-R002
K000015,6532.451762770773,Q3-R001,2.6856324942072547,Q3-T015,Q3-R002
K000015,6574.936554335713,Q3-R005,10.187934124130948,Q3-T015,Q3-R003
K000015,6574.936554335713,Q3-R005,10.187934124130948,Q3-T015,Q3-R003
K000015,6970.936554335713,Q3-R005,10.187934124130948,Q3-T015,Q3-R003
K000015,6970.936554335713,Q3-R005,10.187934124130948,Q3-T015,Q3-R003
K000015,7004.924387587667,Q3-R005,10.187934124130948,Q3-T015,Q3-R003
K000015,7038.912220839618,Q3-R001,2.7031289399194947,Q3-T015,Q3-R002
K000015,7038.912220839618,Q3-R001,2.7031289399194947,Q3-T015,Q3-R002
K000015,7038.91222083962,Q3-R001,2.7031289399195373,Q3-T015,Q3-R002
K000015,7052.099710833272,Q3-R001,2.964148209956818,Q3-T015,Q3-R002
K000015,7065.287200826925,Q3-R001,3.223666242219423,Q3-T015,Q3-R002
K000015,7104.849670807882,Q3-R001,3.979036172521276,Q3-T015,Q3-R002
K000015,7157.59963078249,Q3-R001,4.860196219587152,Q3-T015,Q3-R002
K000015,7180.849300886733,G01,6.995610149400434,Q3-T015,G01
K000015,7183.974610769795,G01,7.068669443453629,Q3-T015,G01
K000015,7290.0006671782785,G01,10.000000000000014,Q3-T015,G01
K000015,7553.224330592052,G01,33.968262608738186,Q3-T015,G01
K000015,7553.224330592052,G01,33.968262608738186,Q3-T015,G01
K000015,7688.493913721934,G01,45.92517525248826,Q3-T015,G01
K000013,6164.98589033812,G01,45.92517525248826,Q3-T016,G01
K000013,6220.162194455958,G01,38.686789494765065,Q3-T016,G01
K000013,6220.162194455958,G01,38.686789494765065,Q3-T016,G01
K000013,6344.771311801856,G01,6.486706105172431,Q3-T016,G01
K000013,6482.4749965993615,G01,0.041623283529816,Q3-T016,G01
K000013,6483.736750892965,G01,1.4210854715202004e-14,Q3-T016,G01
K000013,6600.515757563892,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,6600.515757563892,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,6600.515757563893,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,6625.8073225052985,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,6625.8073225052985,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,6865.8073225052985,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,6865.8073225052985,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,6886.883626623137,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,6886.883626623137,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,6886.883626623138,Q3-R005,10.187934124130948,Q3-T016,Q3-R003
K000013,7003.662633294065,G01,1.4210854715202004e-14,Q3-T016,G01
K000013,7004.924387587669,G01,0.0416232835298444,Q3-T016,G01
K000013,7142.628072385174,G01,6.486706105172431,Q3-T016,G01
K000013,7267.237189731071,G01,38.686789494765065,Q3-T016,G01
K000013,7267.237189731071,G01,38.686789494765065,Q3-T016,G01
K000013,7333.448754672478,G01,45.92517525248826,Q3-T016,G01
K000017,7419.934350113863,G01,45.92517525248826,Q3-T017,G01
K000017,7564.635729508394,G01,29.603583756332725,Q3-T017,G01
K000017,7564.635729508394,G01,29.603583756332725,Q3-T017,G01
K000017,7817.746515914047,G01,0.3063764414488048,Q3-T017,G01
K000017,7826.395259878337,G01,0.017858969627241,Q3-T017,G01
K000017,7826.9400011497,G01,1.4210854715202004e-14,Q3-T017,G01
K000017,7839.483236396834,Q3-R001,6.601408788560832,Q3-T017,Q3-R002
K000017,7852.571212915332,Q3-R001,6.712543177256521,Q3-T017,Q3-R002
K000017,7904.92311898932,Q3-R001,6.763707815349207,Q3-T017,Q3-R002
K000017,7957.275025063309,Q3-R001,6.20594643292074,Q3-T017,Q3-R002
K000017,8035.802884174292,Q3-R001,4.663802581054782,Q3-T017,Q3-R002
K000017,8048.890860692791,Q3-R001,4.370378278652765,Q3-T017,Q3-R002
K000017,8048.890860692791,Q3-R001,4.370378278652765,Q3-T017,Q3-R002
K000017,8078.664745783935,Q3-R001,4.355452967080097,Q3-T017,Q3-R002
K000017,8108.438630875081,Q3-R001,4.337254632047035,Q3-T017,Q3-R002
K000017,8138.212515966228,Q3-R001,4.315824463171055,Q3-T017,Q3-R002
K000017,8138.212515966228,Q3-R001,4.315824463171055,Q3-T017,Q3-R002
K000017,8348.212515966228,Q3-R001,4.315824463171055,Q3-T017,Q3-R002
K000017,8348.212515966228,Q3-R001,4.315824463171055,Q3-T017,Q3-R002
K000017,8373.024086875514,Q3-R001,4.337254632047021,Q3-T017,Q3-R002
K000017,8397.835657784803,Q3-R001,4.355452967080083,Q3-T017,Q3-R002
K000017,8422.647228694093,Q3-R001,4.370378278652765,Q3-T017,Q3-R002
K000017,8422.647228694093,Q3-R001,4.370378278652765,Q3-T017,Q3-R002
K000017,8435.735205212588,Q3-R001,4.663802581054682,Q3-T017,Q3-R002
K000017,8514.263064323572,Q3-R001,6.205946432920683,Q3-T017,Q3-R002
K000017,8566.61497039756,Q3-R006,6.743751168212057,Q3-T017,Q3-R004
K000017,8618.96687647155,Q3-R006,8.744462893646272,Q3-T017,Q3-R004
K000017,8632.054852990048,Q3-R006,9.248512683153136,Q3-T017,Q3-R004
K000017,8644.598088237184,G01,1.4210854715202004e-14,Q3-T017,G01
K000017,8645.142829508544,G01,0.0178589696271558,Q3-T017,G01
K000017,8653.791573472838,G01,0.3063764414488332,Q3-T017,G01
K000017,8906.90235987849,G01,29.603583756332725,Q3-T017,G01
K000017,8906.90235987849,G01,29.603583756332725,Q3-T017,G01
K000017,9080.544015151929,G01,45.92517525248826,Q3-T017,G01
K000018,7632.791453016054,G01,45.92517525248826,Q3-T018,G01
K000018,7712.275808484805,G01,36.90275487714975,Q3-T018,G01
K000018,7712.275808484805,G01,36.90275487714975,Q3-T018,G01
K000018,7963.392615964949,G01,10.416669543397177,Q3-T018,G01
K000018,7973.0458514041,G01,0.0897400331602966,Q3-T018,G01
K000018,7975.759639848899,G01,-1.4210854715202004e-14,Q3-T018,G01
K000018,8064.3153664258525,Q3-R001,7.525965409711233,Q3-T018,Q3-R002
K000018,8064.3153664258525,Q3-R001,7.525965409711233,Q3-T018,Q3-R002
K000018,8097.168088593822,Q3-R001,7.479945452104744,Q3-T018,Q3-R002
K000018,8130.02081076179,Q3-R001,7.429128249953379,Q3-T018,Q3-R002
K000018,8130.02081076179,Q3-R001,7.429128249953379,Q3-T018,Q3-R002
K000018,8526.020810761791,Q3-R001,7.429128249953379,Q3-T018,Q3-R002
K000018,8526.020810761791,Q3-R001,7.429128249953379,Q3-T018,Q3-R002
K000018,8552.302988496167,Q3-R001,7.479945452104758,Q3-T018,Q3-R002
K000018,8578.585166230541,Q3-R006,6.935257374342541,Q3-T018,Q3-R004
K000018,8578.585166230541,Q3-R006,6.935257374342541,Q3-T018,Q3-R004
K000018,8667.140892807496,G01,1.4210854715202004e-14,Q3-T018,G01
K000018,8669.854681252295,G01,0.089740033160325,Q3-T018,G01
K000018,8679.507916691446,G01,10.416669543397203,Q3-T018,G01
K000018,8930.62472417159,G01,36.90275487714975,Q3-T018,G01
K000018,8930.62472417159,G01,36.90275487714975,Q3-T018,G01
K000018,9029.980168507527,G01,45.92517525248826,Q3-T018,G01
K000019,8221.374411687357,G01,45.92517525248826,Q3-T019,G01
K000019,8279.517055730326,G01,39.98283037714855,Q3-T019,G01
K000019,8279.517055730326,G01,39.98283037714855,Q3-T019,G01
K000019,8483.118629564658,G01,2.2410165102830177,Q3-T019,G01
K000019,8483.118629564658,G01,2.2410165102830177,Q3-T019,G01
K000019,8527.64693461837,G01,2.24771385877267,Q3-T019,G01
K000019,8527.64693461837,G01,2.24771385877267,Q3-T019,G01
K000019,8851.64693461837,G01,2.24771385877267,Q3-T019,G01
K000019,8851.64693461837,G01,2.24771385877267,Q3-T019,G01
K000019,8887.269578661339,G01,2.2410165102830177,Q3-T019,G01
K000019,8887.269578661339,G01,2.2410165102830177,Q3-T019,G01
K000019,9090.87115249567,G01,39.98283037714855,Q3-T019,G01
K000019,9090.87115249567,G01,39.98283037714855,Q3-T019,G01
K000019,9163.54945754938,G01,45.92517525248826,Q3-T019,G01
K000016,8372.007916420103,G01,45.92517525248826,Q3-T020,G01
K000016,8427.895168210467,G01,38.56041462744295,Q3-T020,G01
K000016,8427.895168210467,G01,38.56041462744295,Q3-T020,G01
K000016,8615.102262368591,G01,2.9655118891521965,Q3-T020,G01
K000016,8615.102262368591,G01,2.9655118891521965,Q3-T020,G01
K000016,8648.40696451703,G01,2.9752203689650543,Q3-T020,G01
K000016,8648.40696451703,G01,2.9752203689650543,Q3-T020,G01
K000016,8888.40696451703,G01,2.9752203689650543,Q3-T020,G01
K000016,8888.40696451703,G01,2.9752203689650543,Q3-T020,G01
K000016,8916.16088297406,G01,2.9655118891521965,Q3-T020,G01
K000016,8916.16088297406,G01,2.9655118891521965,Q3-T020,G01
K000016,9103.367977132184,G01,38.56041462744295,Q3-T020,G01
K000016,9103.367977132184,G01,38.56041462744295,Q3-T020,G01
K000016,9170.432679280622,G01,45.92517525248826,Q3-T020,G01
