route_id,time_s,direct_margin_dB,phase
K000017,7927.827077896692,-2.803780541624505,巡航
K000017,7937.915726463033,-3.040434449590535,巡航
K000017,7948.004375029375,-3.270844636791452,巡航
K000017,7958.093023595717,-3.4953304620073595,巡航
K000017,7968.181672162058,-3.7141875114292446,巡航
K000017,7978.270320728399,-3.9276898897112744,巡航
K000017,7988.358969294741,-4.136092242836909,巡航
K000017,7998.447617861083,-4.339631549427537,巡航
K000017,8008.536266427424,-4.538528711444755,巡航
K000017,8018.624914993766,-4.732989970538441,巡航
K000017,8028.713563560108,-4.923208172387177,巡航
K000017,8038.802212126449,-5.10936389812052,巡航
K000017,8048.890860692791,-5.29162647918389,巡航
K000017,8048.890860692791,-5.29162647918389,下降
K000017,8060.05606760197,-5.289793351025963,下降
K000017,8071.22127451115,-5.288087401066406,下降
K000017,8082.38648142033,-5.286508779525121,下降
K000017,8093.5516883295095,-5.285057625532701,下降
K000017,8104.716895238689,-5.283734067089682,下降
K000017,8115.882102147869,-5.2825382210289575,下降
K000017,8127.047309057049,-5.2814701929815016,下降
K000017,8138.212515966228,-5.280530077345318,下降
K000017,8138.212515966228,-5.280530077345318,物资投送
K000017,8148.212515966228,-5.280530077345318,物资投送
K000017,8158.212515966228,-5.280530077345318,物资投送
K000017,8168.212515966228,-5.280530077345318,物资投送
K000017,8178.212515966228,-5.280530077345318,物资投送
K000017,8188.212515966228,-5.280530077345318,物资投送
K000017,8198.212515966228,-5.280530077345318,物资投送
K000017,8208.212515966228,-5.280530077345318,物资投送
K000017,8218.212515966228,-5.280530077345318,物资投送
K000017,8228.212515966228,-5.280530077345318,物资投送
K000017,8238.212515966228,-5.280530077345318,物资投送
K000017,8248.212515966228,-5.280530077345318,物资投送
K000017,8258.212515966228,-5.280530077345318,物资投送
K000017,8268.212515966228,-5.280530077345318,物资投送
K000017,8278.212515966228,-5.280530077345318,物资投送
K000017,8288.212515966228,-5.280530077345318,物资投送
K000017,8298.212515966228,-5.280530077345318,物资投送
K000017,8308.212515966228,-5.280530077345318,物资投送
K000017,8318.212515966228,-5.280530077345318,物资投送
K000017,8328.212515966228,-5.280530077345318,物资投送
K000017,8338.212515966228,-5.280530077345318,物资投送
K000017,8348.212515966228,-5.280530077345318,物资投送
K000017,8348.212515966228,-5.280530077345318,爬升
K000017,8358.846046355924,-5.2816149391246086,爬升
K000017,8369.479576745618,-5.282866853086759,爬升
K000017,8380.113107135314,-5.284285674727698,爬升
K000017,8390.746637525008,-5.285871240395238,爬升
K000017,8401.380167914704,-5.287623367351955,爬升
K000017,8412.013698304398,-5.289541853845094,爬升
K000017,8422.647228694093,-5.29162647918389,爬升
K000017,8422.647228694093,-5.29162647918389,巡航
K000017,8432.735877260435,-5.10936389812052,巡航
K000017,8442.824525826776,-4.923208172387177,巡航
K000017,8452.913174393118,-4.732989970538455,巡航
K000017,8463.00182295946,-4.538528711444741,巡航
K000017,8473.090471525802,-4.339631549427509,巡航
