pattern,zone,vehicle,nbox,mass,volume,combinations,ub,prep_load_s,handoff_s,operation_s,battery,rho_crit,energy,horizontal_energy,climb_energy,out_s,back_s,fly_s,counts
P00314,S003,B,2,14.0,0.063,2,1,360.0,210.0,2020.6096650380628,4.0,0.3939203787357569,2.4243184850569723,2.2395899936358026,0.1847284914211697,718.2781658523646,732.331499185698,1450.6096650380628,"{""S003:T1"": 1, ""S003:T2"": 1}"
P00315,S003,C,2,14.0,0.063,2,1,360.0,252.0,2172.1777110992607,8.0,0.4051641548382864,4.758686761293709,4.561766542080605,0.19692021921310426,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T1"": 1, ""S003:T2"": 1}"
P00316,S003,C,3,28.0,0.09,8,1,390.0,288.0,2238.1777110992607,8.0,0.3786956998754446,4.970434400996443,4.75051269168375,0.2199217093126933,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T1"": 1, ""S003:T2"": 1, ""S003:T3"": 1}"
P00317,S003,C,4,42.0,0.117,12,1,420.0,324.0,2304.1777110992607,8.0,0.3389129356695689,5.288696514643449,5.045773315231166,0.24292319941228233,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T1"": 1, ""S003:T2"": 1, ""S003:T3"": 2}"
P00318,S003,C,5,56.0,0.14400000000000002,8,1,450.0,360.0,2370.1777110992607,8.0,0.2793180618565072,5.765455505147942,5.499530815636071,0.2659246895118714,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T1"": 1, ""S003:T2"": 1, ""S003:T3"": 3}"
P00320,S003,C,3,22.0,0.091,1,1,390.0,288.0,2238.1777110992607,8.0,0.3914653391996521,4.868277286402783,4.658213358561342,0.21006392784144087,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T1"": 1, ""S003:T2"": 2}"
P00321,S003,C,4,36.0,0.11800000000000001,4,1,420.0,324.0,2304.1777110992607,8.0,0.3578853365816951,5.136917307346439,4.903851889405409,0.23306541794102992,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T1"": 1, ""S003:T2"": 2, ""S003:T3"": 1}"
P00322,S003,C,5,50.0,0.14500000000000002,6,1,450.0,360.0,2370.1777110992607,8.0,0.3079601841869345,5.536318526504524,5.280251618463905,0.25606690804061893,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T1"": 1, ""S003:T2"": 2, ""S003:T3"": 2}"
P00323,S003,C,6,64.0,0.17200000000000001,4,1,480.0,396.0,2436.1777110992607,8.0,0.23124980606860324,6.150001551451174,5.8709331533109665,0.27906839814020795,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T1"": 1, ""S003:T2"": 2, ""S003:T3"": 3}"
P00325,S003,A,1,3.0,0.012,1,1,330.0,180.0,2202.7372306302605,4.5,0.37665877144425997,2.80503552850083,2.6259390978804245,0.17909643062040542,839.3419486484636,853.3952819817969,1692.7372306302605,"{""S003:T0"": 1}"
P00326,S003,B,1,3.0,0.012,1,1,330.0,180.0,1960.6096650380628,4.0,0.43592708720570517,2.2562916511771793,2.0896357591199726,0.1666558920572069,718.2781658523646,732.331499185698,1450.6096650380628,"{""S003:T0"": 1}"
P00327,S003,C,1,3.0,0.012,1,1,330.0,216.0,2106.1777110992607,8.0,0.41779140822067184,4.657668734234625,4.478821114385484,0.17884761984914146,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1}"
P00328,S003,A,2,17.0,0.039,4,1,360.0,210.0,2262.7372306302605,4.5,0.3372821426024958,2.982230358288769,2.780132437568774,0.20209792071999444,839.3419486484636,853.3952819817969,1692.7372306302605,"{""S003:T0"": 1, ""S003:T3"": 1}"
P00329,S003,B,2,17.0,0.039,4,1,360.0,210.0,2020.6096650380628,4.0,0.3757042080395526,2.4971831678417895,2.3075257856849936,0.18965738215679592,718.2781658523646,732.331499185698,1450.6096650380628,"{""S003:T0"": 1, ""S003:T3"": 1}"
P00330,S003,C,2,17.0,0.039,4,1,360.0,252.0,2172.1777110992607,8.0,0.4004561867429448,4.7963505060564415,4.594501396107711,0.2018491099487305,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T3"": 1}"
P00331,S003,C,3,31.0,0.066,6,1,390.0,288.0,2238.1777110992607,8.0,0.3714337056323942,5.028530354940846,4.803679754892527,0.22485060004831953,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T3"": 2}"
P00332,S003,C,4,45.0,0.093,4,1,420.0,324.0,2304.1777110992607,8.0,0.32814369644446995,5.37485042844424,5.126998338296332,0.24785209014790854,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T3"": 3}"
P00333,S003,C,5,59.0,0.12,1,1,450.0,360.0,2370.1777110992607,8.0,0.26280116870298187,5.897590650376145,5.626737070128647,0.27085358024749756,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T3"": 4}"
P00334,S003,A,2,11.0,0.04,2,1,360.0,210.0,2262.7372306302605,4.5,0.3581620826812404,2.888270627934418,2.6960304886856763,0.19224013924874198,839.3419486484636,853.3952819817969,1692.7372306302605,"{""S003:T0"": 1, ""S003:T2"": 1}"
P00335,S003,B,2,11.0,0.04,2,1,360.0,210.0,2020.6096650380628,4.0,0.4089241147102528,2.3643035411589888,2.184503940473445,0.1797996006855435,718.2781658523646,732.331499185698,1450.6096650380628,"{""S003:T0"": 1, ""S003:T2"": 1}"
P00336,S003,C,2,11.0,0.04,2,1,360.0,252.0,2172.1777110992607,8.0,0.40935854521020143,4.725131638318389,4.533140309840911,0.19199132847747805,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T2"": 1}"
P00337,S003,B,3,25.0,0.067,8,1,390.0,240.0,2080.6096650380628,4.0,0.30496317789306815,2.7801472884277274,2.577346197642595,0.20280109078513253,718.2781658523646,732.331499185698,1450.6096650380628,"{""S003:T0"": 1, ""S003:T2"": 1, ""S003:T3"": 1}"
P00338,S003,C,3,25.0,0.067,8,1,390.0,288.0,2238.1777110992607,8.0,0.38536149552205745,4.91710803582354,4.702115217246473,0.2149928185770671,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T2"": 1, ""S003:T3"": 1}"
P00339,S003,C,4,39.0,0.094,12,1,420.0,324.0,2304.1777110992607,8.0,0.348799356510368,5.209605147917056,4.9716108392404,0.2379943086766561,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T2"": 1, ""S003:T3"": 2}"
P00340,S003,C,5,53.0,0.121,8,1,450.0,360.0,2370.1777110992607,8.0,0.29430907774629855,5.645527378029612,5.384531579253366,0.2609957987762452,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T2"": 1, ""S003:T3"": 3}"
P00341,S003,C,6,67.0,0.14800000000000002,2,1,480.0,396.0,2436.1777110992607,8.0,0.20942545342258811,6.324596372619295,6.04059908374346,0.2839972888758342,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T2"": 1, ""S003:T3"": 4}"
P00342,S003,B,3,19.0,0.068,1,1,390.0,240.0,2080.6096650380628,4.0,0.36144209816356976,2.554231607345721,2.361288298031841,0.1929433093138801,718.2781658523646,732.331499185698,1450.6096650380628,"{""S003:T0"": 1, ""S003:T2"": 2}"
P00343,S003,C,3,19.0,0.068,1,1,390.0,288.0,2238.1777110992607,8.0,0.3970331746182072,4.823734603054342,4.618599565948528,0.2051350371058146,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T2"": 2}"
P00344,S003,C,4,33.0,0.095,4,1,420.0,324.0,2304.1777110992607,8.0,0.3662404179158547,5.070076656673162,4.841940129467758,0.2281365272054037,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T2"": 2, ""S003:T3"": 1}"
P00345,S003,C,5,47.0,0.122,6,1,450.0,360.0,2370.1777110992607,8.0,0.3204262989113781,5.436589608708975,5.185451591403982,0.25113801730499274,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T2"": 2, ""S003:T3"": 2}"
P00346,S003,C,6,61.0,0.14900000000000002,4,1,480.0,396.0,2436.1777110992607,8.0,0.25083307961805223,5.993335363055582,5.719195855651001,0.27413950740458176,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T2"": 2, ""S003:T3"": 3}"
P00348,S003,A,2,9.0,0.047,1,1,360.0,210.0,2262.7372306302605,4.5,0.36378540040326834,2.8629656981852927,2.674011486093635,0.18895421209165789,839.3419486484636,853.3952819817969,1692.7372306302605,"{""S003:T0"": 1, ""S003:T1"": 1}"
P00349,S003,B,2,9.0,0.047,1,1,360.0,210.0,2020.6096650380628,4.0,0.41737390600392843,2.3305043759842863,2.153990702455827,0.17651367352845934,718.2781658523646,732.331499185698,1450.6096650380628,"{""S003:T0"": 1, ""S003:T1"": 1}"
P00350,S003,C,2,9.0,0.047,1,1,360.0,252.0,2172.1777110992607,8.0,0.41186174352373583,4.705106051810113,4.51640065048972,0.1887054013203939,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1}"
P00351,S003,C,3,23.0,0.074,4,1,390.0,288.0,2238.1777110992607,8.0,0.3894913900284319,4.884068879772545,4.672361988352562,0.21170689141998292,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T3"": 1}"
P00352,S003,C,4,37.0,0.101,6,1,420.0,324.0,2304.1777110992607,8.0,0.3549410790502493,5.160471367598006,4.925762986078434,0.23470838151957193,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T3"": 2}"
P00353,S003,C,5,51.0,0.128,4,1,450.0,360.0,2370.1777110992607,8.0,0.30354856412971787,5.571611486962257,5.313901615343096,0.25770987161916104,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T3"": 3}"
P00354,S003,C,6,65.0,0.155,1,1,480.0,396.0,2436.1777110992607,8.0,0.22424150203852977,6.206067983691762,5.925356621973012,0.28071136171875005,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T3"": 4}"
P00355,S003,C,3,17.0,0.075,2,1,390.0,288.0,2238.1777110992607,8.0,0.4004561867429448,4.7963505060564415,4.594501396107711,0.2018491099487305,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T2"": 1}"
P00356,S003,C,4,31.0,0.10200000000000001,8,1,420.0,324.0,2304.1777110992607,8.0,0.3714337056323942,5.028530354940846,4.803679754892527,0.22485060004831953,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T2"": 1, ""S003:T3"": 1}"
P00357,S003,C,5,45.0,0.129,12,1,450.0,360.0,2370.1777110992607,8.0,0.32814369644446995,5.37485042844424,5.126998338296332,0.24785209014790854,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T2"": 1, ""S003:T3"": 2}"
P00358,S003,C,6,59.0,0.156,8,1,480.0,396.0,2436.1777110992607,8.0,0.26280116870298187,5.897590650376145,5.626737070128647,0.27085358024749756,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T2"": 1, ""S003:T3"": 3}"
P00360,S003,C,4,25.0,0.10300000000000001,1,1,420.0,324.0,2304.1777110992607,8.0,0.38536149552205745,4.91710803582354,4.702115217246473,0.2149928185770671,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T2"": 2}"
P00361,S003,C,5,39.0,0.13,4,1,450.0,360.0,2370.1777110992607,8.0,0.348799356510368,5.209605147917056,4.9716108392404,0.2379943086766561,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T2"": 2, ""S003:T3"": 1}"
P00362,S003,C,6,53.0,0.157,6,1,480.0,396.0,2436.1777110992607,8.0,0.29430907774629855,5.645527378029612,5.384531579253366,0.2609957987762452,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T2"": 2, ""S003:T3"": 2}"
P00363,S003,C,7,67.0,0.184,4,1,510.0,432.0,2502.1777110992607,8.0,0.20942545342258811,6.324596372619295,6.04059908374346,0.2839972888758342,769.5488555496303,790.6288555496302,1560.1777110992605,"{""S003:T0"": 1, ""S003:T1"": 1, ""S003:T2"": 2, ""S003:T3"": 3}"
P00364,S004,A,1,14.0,0.027,3,3,330.0,180.0,2118.797718228741,4.5,0.3254777900104986,3.035349944952756,2.9043189572848247,0.13103098766793148,801.0455257810371,807.7521924477038,1608.797718228741,"{""S004:T3"": 1}"
P00365,S004,B,1,14.0,0.027,3,3,330.0,180.0,1861.6416633525241,4.0,0.37467662972759963,2.5012934810896015,2.3785979340891403,0.12269554700046115,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T3"": 1}"
P00366,S004,C,1,14.0,0.027,3,3,330.0,216.0,1971.054718772446,8.0,0.3780284095580121,4.975772723535903,4.844908444681321,0.13086427885458204,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T3"": 1}"
P00367,S004,B,2,28.0,0.054,3,1,360.0,210.0,1921.6416633525241,4.0,0.2411619513632547,3.0353521945469812,2.898321829223173,0.13703036532380847,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T3"": 2}"
P00368,S004,C,2,28.0,0.054,3,1,360.0,252.0,2037.054718772446,8.0,0.3511788903068387,5.1905688775452905,5.045369780367361,0.14519909717792936,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T3"": 2}"
P00369,S004,C,3,42.0,0.081,1,1,390.0,288.0,2103.054718772446,8.0,0.3101886629129703,5.5184906966962375,5.358956781194961,0.15953391550127666,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T3"": 3}"
P00370,S004,A,1,8.0,0.028,1,1,330.0,180.0,2118.797718228741,4.5,0.3434809744418317,2.9543356150117575,2.8294481209109748,0.12488749410078262,801.0455257810371,807.7521924477038,1608.797718228741,"{""S004:T2"": 1}"
P00371,S004,B,1,8.0,0.028,1,1,330.0,180.0,1861.6416633525241,4.0,0.40253287091473267,2.3898685163410693,2.273316462907757,0.11655205343331229,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T2"": 1}"
P00372,S004,C,1,8.0,0.028,1,1,330.0,216.0,1971.054718772446,8.0,0.3858329121562971,4.913336702749623,4.78861591746219,0.12472078528743322,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T2"": 1}"
P00373,S004,A,2,22.0,0.055,3,1,360.0,210.0,2178.797718228741,4.5,0.2908634235952303,3.1911145938214633,3.0518922813973335,0.1392223124241299,801.0455257810371,807.7521924477038,1608.797718228741,"{""S004:T2"": 1, ""S004:T3"": 1}"
P00374,S004,B,2,22.0,0.055,3,1,360.0,210.0,1921.6416633525241,4.0,0.3147683748535818,2.740926500585673,2.6100396288290133,0.1308868717566596,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T2"": 1, ""S004:T3"": 1}"
P00375,S004,C,2,22.0,0.055,3,1,360.0,252.0,2037.054718772446,8.0,0.36420035352469815,5.086397171802415,4.947341568191634,0.1390556036107805,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T2"": 1, ""S004:T3"": 1}"
P00376,S004,C,3,36.0,0.082,3,1,390.0,288.0,2103.054718772446,8.0,0.3297978836849341,5.361616930520527,5.2082265085863995,0.15339042193412783,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T2"": 1, ""S004:T3"": 2}"
P00377,S004,C,4,50.0,0.109,1,1,420.0,324.0,2169.054718772446,8.0,0.2780357455121435,5.775714035902852,5.607988795645377,0.16772524025747512,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T2"": 1, ""S004:T3"": 3}"
P00378,S004,A,1,6.0,0.035,1,1,330.0,180.0,2118.797718228741,4.5,0.34809655896577096,2.933565484654031,2.810725821742298,0.12283966291173301,801.0455257810371,807.7521924477038,1608.797718228741,"{""S004:T1"": 1}"
P00379,S004,B,1,6.0,0.035,1,1,330.0,180.0,1861.6416633525241,4.0,0.409342702884527,2.362629188461892,2.2481249662176293,0.11450422224426271,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T1"": 1}"
P00380,S004,C,1,6.0,0.035,1,1,330.0,216.0,1971.054718772446,8.0,0.38791048855541277,4.896716091556698,4.774043137458314,0.12267295409838358,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T1"": 1}"
P00381,S004,B,2,20.0,0.062,3,1,360.0,210.0,1921.6416633525241,4.0,0.33290909373842337,2.6683636250463065,2.5395245844786967,0.12883904056761,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T1"": 1, ""S004:T3"": 1}"
P00382,S004,C,2,20.0,0.062,3,1,360.0,252.0,2037.054718772446,8.0,0.36802430168138833,5.055805586548893,4.918797814127163,0.1370077724217309,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T1"": 1, ""S004:T3"": 1}"
P00383,S004,C,3,34.0,0.089,3,1,390.0,288.0,2103.054718772446,8.0,0.33561560010280156,5.3150751991775875,5.163732608432509,0.15134259074507822,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T1"": 1, ""S004:T3"": 2}"
P00384,S004,C,4,48.0,0.116,1,1,420.0,324.0,2169.054718772446,8.0,0.2868129060530482,5.705496751575614,5.539819342507188,0.1656774090684255,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T1"": 1, ""S004:T3"": 3}"
P00385,S004,B,2,14.0,0.063,1,1,360.0,210.0,1921.6416633525241,4.0,0.37467662972759963,2.5012934810896015,2.3785979340891403,0.12269554700046115,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T1"": 1, ""S004:T2"": 1}"
P00386,S004,C,2,14.0,0.063,1,1,360.0,252.0,2037.054718772446,8.0,0.3780284095580121,4.975772723535903,4.844908444681321,0.13086427885458204,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T1"": 1, ""S004:T2"": 1}"
P00387,S004,C,3,28.0,0.09,3,1,390.0,288.0,2103.054718772446,8.0,0.3511788903068387,5.1905688775452905,5.045369780367361,0.14519909717792936,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T1"": 1, ""S004:T2"": 1, ""S004:T3"": 1}"
P00388,S004,C,4,42.0,0.117,3,1,420.0,324.0,2169.054718772446,8.0,0.3101886629129703,5.5184906966962375,5.358956781194961,0.15953391550127666,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T1"": 1, ""S004:T2"": 1, ""S004:T3"": 2}"
P00389,S004,C,5,56.0,0.14400000000000002,1,1,450.0,360.0,2235.054718772446,8.0,0.24815661843851367,6.014747052491891,5.840878318667267,0.17386873382462398,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T1"": 1, ""S004:T2"": 1, ""S004:T3"": 3}"
P00390,S004,A,1,3.0,0.012,1,1,330.0,180.0,2118.797718228741,4.5,0.3536233211046045,2.9086950550292796,2.788927138901121,0.11976791612815857,801.0455257810371,807.7521924477038,1608.797718228741,"{""S004:T0"": 1}"
P00391,S004,B,1,3.0,0.012,1,1,330.0,180.0,1861.6416633525241,4.0,0.4173078139879559,2.3307687440481764,2.219336268587488,0.11143247546068827,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T0"": 1}"
P00392,S004,C,1,3.0,0.012,1,1,330.0,216.0,1971.054718772446,8.0,0.39044800901082266,4.876415927913419,4.7568147205986095,0.1196012073148092,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1}"
P00393,S004,A,2,17.0,0.039,3,1,360.0,210.0,2178.797718228741,4.5,0.31404583137121345,3.0867937588295393,2.9526910243780335,0.1341027344515059,801.0455257810371,807.7521924477038,1608.797718228741,"{""S004:T0"": 1, ""S004:T3"": 1}"
P00394,S004,B,2,17.0,0.039,3,1,360.0,210.0,1921.6416633525241,4.0,0.35587057722947135,2.5765176910821146,2.450750397298079,0.1257672937840356,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T0"": 1, ""S004:T3"": 1}"
P00395,S004,C,2,17.0,0.039,3,1,360.0,252.0,2037.054718772446,8.0,0.37329860913908086,5.013611126887353,4.879675101249196,0.1339360256381565,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T3"": 1}"
P00396,S004,C,3,31.0,0.066,3,1,390.0,288.0,2103.054718772446,8.0,0.34373653922648617,5.250107686188111,5.101836842226607,0.14827084396150378,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T3"": 2}"
P00397,S004,C,4,45.0,0.093,1,1,420.0,324.0,2169.054718772446,8.0,0.2990213774953723,5.607828980037022,5.445223317752171,0.1626056622848511,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T3"": 3}"
P00398,S004,A,2,11.0,0.04,1,1,360.0,210.0,2178.797718228741,4.5,0.3352603918927296,2.9913282364827167,2.8633689955983597,0.12795924088435703,801.0455257810371,807.7521924477038,1608.797718228741,"{""S004:T0"": 1, ""S004:T2"": 1}"
P00399,S004,B,2,11.0,0.04,1,1,360.0,210.0,1921.6416633525241,4.0,0.39007085657274454,2.439716573709022,2.320092773492135,0.11962380021688673,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T0"": 1, ""S004:T2"": 1}"
P00400,S004,C,2,11.0,0.04,1,1,360.0,252.0,2037.054718772446,8.0,0.3822127552663006,4.942297957869595,4.814505425798587,0.12779253207100763,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T2"": 1}"
P00401,S004,B,3,25.0,0.067,3,1,390.0,240.0,1981.6416633525241,4.0,0.28218080752922026,2.871276769883119,2.737318151342885,0.13395861854023405,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T0"": 1, ""S004:T2"": 1, ""S004:T3"": 1}"
P00402,S004,C,3,25.0,0.067,3,1,390.0,288.0,2103.054718772446,8.0,0.35798803765176535,5.136095698785877,4.9939683483915225,0.14212735039435495,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T2"": 1, ""S004:T3"": 1}"
P00403,S004,C,4,39.0,0.094,3,1,420.0,324.0,2169.054718772446,8.0,0.32041833475351233,5.436653321971901,5.280191153254199,0.15646216871770227,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T2"": 1, ""S004:T3"": 2}"
P00404,S004,C,5,53.0,0.121,1,1,450.0,360.0,2235.054718772446,8.0,0.2638077197694525,5.88953824184438,5.71874125480333,0.17079698704104956,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T2"": 1, ""S004:T3"": 3}"
P00405,S004,A,2,9.0,0.047,1,1,360.0,210.0,2178.797718228741,4.5,0.34091228516859695,2.965894716741314,2.8399833070460065,0.12591140969530742,801.0455257810371,807.7521924477038,1608.797718228741,"{""S004:T0"": 1, ""S004:T1"": 1}"
P00406,S004,B,2,9.0,0.047,1,1,360.0,210.0,1921.6416633525241,4.0,0.3986846014289466,2.4052615942842137,2.2876856252563766,0.11757596902783711,672.4674983429287,679.1741650095954,1351.6416633525241,"{""S004:T0"": 1, ""S004:T1"": 1}"
P00407,S004,C,2,9.0,0.047,1,1,360.0,252.0,2037.054718772446,8.0,0.3846910672294239,4.922471462164609,4.796726761282651,0.12574470088195802,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T1"": 1}"
P00408,S004,C,3,23.0,0.074,3,1,390.0,288.0,2103.054718772446,8.0,0.3621940123632823,5.102447901093742,4.962368381888436,0.14007951920530531,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T1"": 1, ""S004:T3"": 1}"
P00409,S004,C,4,37.0,0.101,3,1,420.0,324.0,2169.054718772446,8.0,0.3267610086009607,5.3859119311923145,5.231497593663661,0.15441433752865263,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T1"": 1, ""S004:T3"": 2}"
P00410,S004,C,5,51.0,0.128,1,1,450.0,360.0,2235.054718772446,8.0,0.273440430944927,5.812476552440584,5.643727396588584,0.16874915585199995,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T1"": 1, ""S004:T3"": 3}"
P00411,S004,C,3,17.0,0.075,1,1,390.0,288.0,2103.054718772446,8.0,0.37329860913908086,5.013611126887353,4.879675101249196,0.1339360256381565,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T1"": 1, ""S004:T2"": 1}"
P00412,S004,C,4,31.0,0.10200000000000001,3,1,420.0,324.0,2169.054718772446,8.0,0.34373653922648617,5.250107686188111,5.101836842226607,0.14827084396150378,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T1"": 1, ""S004:T2"": 1, ""S004:T3"": 1}"
P00413,S004,C,5,45.0,0.129,3,1,450.0,360.0,2235.054718772446,8.0,0.2990213774953723,5.607828980037022,5.445223317752171,0.1626056622848511,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T1"": 1, ""S004:T2"": 1, ""S004:T3"": 2}"
P00414,S004,C,6,59.0,0.156,1,1,480.0,396.0,2301.054718772446,8.0,0.2308849309656894,6.152920552274485,5.975980071666286,0.17694048060819836,707.497359386223,717.557359386223,1425.054718772446,"{""S004:T0"": 1, ""S004:T1"": 1, ""S004:T2"": 1, ""S004:T3"": 3}"
P00415,S005,A,1,14.0,0.027,3,3,330.0,180.0,1632.1881982380369,4.5,0.5364545329038953,2.085954601932471,1.9879663388336484,0.0979882630988227,558.8507657856851,563.3374324523518,1122.1881982380369,"{""S005:T3"": 1}"
P00416,S005,B,1,14.0,0.027,3,3,330.0,180.0,1456.168419267513,4.0,0.5700353240783302,1.719858703686679,1.6281175367216183,0.09174116696506077,470.84087630042313,475.3275429670898,946.168419267513,"{""S005:T3"": 1}"
P00417,S005,C,1,14.0,0.027,3,3,330.0,216.0,1547.1887154914712,8.0,0.5732329443017654,3.4141364455858767,3.316273124409729,0.09786332117614749,497.22935774573557,503.9593577457356,1001.1887154914712,"{""S005:T3"": 1}"
P00418,S005,B,2,28.0,0.054,3,1,360.0,210.0,1516.168419267513,4.0,0.4784671321408246,2.0861314714367016,1.983861387245485,0.10227008419121635,470.84087630042313,475.3275429670898,946.168419267513,"{""S005:T3"": 2}"
P00419,S005,C,2,28.0,0.054,3,1,360.0,252.0,1613.1887154914712,8.0,0.5547652016144131,3.561878387084695,3.453486148682392,0.1083922384023031,497.22935774573557,503.9593577457356,1001.1887154914712,"{""S005:T3"": 2}"
P00420,S005,C,3,42.0,0.081,1,1,390.0,288.0,1679.1887154914712,8.0,0.5266183388963774,3.7870532888289805,3.6681321332005217,0.11892115562845867,497.22935774573557,503.9593577457356,1001.1887154914712,"{""S005:T3"": 3}"
P00421,S005,A,1,8.0,0.028,1,1,330.0,180.0,1632.1881982380369,4.5,0.5488457439602161,2.0301941521790274,1.9367182821771287,0.09347587000189889,558.8507657856851,563.3374324523518,1122.1881982380369,"{""S005:T2"": 1}"
P00422,S005,B,1,8.0,0.028,1,1,330.0,180.0,1456.168419267513,4.0,0.5891793517227242,1.6432825931091033,1.5560538192409663,0.08722877386813693,470.84087630042313,475.3275429670898,946.168419267513,"{""S005:T2"": 1}"
